Date,Static MVO,MGARCH-MVO,LSTM (returns only),Transformer (returns only),LSTM (+MGARCH feats),Transformer (+MGARCH feats),LSTM (+vol-credit feats),Transformer (+vol-credit feats)
2009-01-09,-0.018138358294613778,-0.01882904145038741,,,,,,
2009-01-16,-0.030396106891636514,-0.028554235321395404,,,,,,
2009-01-23,-0.011856822822939917,-0.013925401561268598,,,,,,
2009-01-30,0.010382407754166809,0.005971097315102353,,,,,,
2009-02-06,0.030734990365984167,0.03148688752316114,,,,,,
2009-02-13,-0.01276189493555401,-0.012805430474389002,,,,,,
2009-02-20,-0.0345412359341022,-0.03462456926743553,,,,,,
2009-02-27,-0.03805412902466532,-0.03652301190107688,,,,,,
2009-03-06,-0.03095347113020815,-0.02310960244383685,,,,,,
2009-03-13,0.05965777214594039,0.058246575962612415,,,,,,
2009-03-20,0.019066469989927608,0.019761287588378428,,,,,,
2009-03-27,0.02962077961077314,0.029537446277439806,,,,,,
2009-04-03,0.020178628766372674,0.020178628766372674,,,,,,
2009-04-10,0.009764874576895958,0.008773582037811017,,,,,,
2009-04-17,0.008811001680012859,0.010211764573433566,,,,,,
2009-04-24,0.009834110425926804,0.009734110425926805,,,,,,
2009-05-01,0.006767308074061884,0.012103611685690132,,,,,,
2009-05-08,0.024442202161631708,0.02565385739653446,,,,,,
2009-05-15,-0.017071738289023138,-0.022121541665455473,,,,,,
2009-05-22,0.019737774718784285,0.013307276709122889,,,,,,
2009-05-29,0.025818722322585242,0.02784057489414115,,,,,,
2009-06-05,0.0031897485103156756,0.0031064151769823424,,,,,,
2009-06-12,0.00028127604761926054,0.00028127604761926054,,,,,,
2009-06-19,-0.019187484556109562,-0.019187484556109562,,,,,,
2009-06-26,0.011360669974187006,0.00902125214672181,,,,,,
2009-07-03,-0.008219894605584137,-0.009514095827056429,,,,,,
2009-07-10,-0.013926701084477872,-0.014734458559456912,,,,,,
2009-07-17,0.03776935214159233,0.031176906696429425,,,,,,
2009-07-24,0.02901992231699667,0.028365994048593836,,,,,,
2009-07-31,0.012582734349131163,0.015264875255254821,,,,,,
2009-08-07,0.0011002516259413118,-0.0008184864985764713,,,,,,
2009-08-14,-0.010884966774718905,0.0005189258322984582,,,,,,
2009-08-21,0.009198612417637702,0.010672646511676204,,,,,,
2009-08-28,0.0012294552139363,0.00517988436610342,,,,,,
2009-09-04,0.007800029953068861,-0.009934869010269187,,,,,,
2009-09-11,0.021910097861798237,0.024141941988396386,,,,,,
2009-09-18,0.011471402027288805,0.02165181898928502,,,,,,
2009-09-25,-0.012869969926998072,-0.021705235378536674,,,,,,
2009-10-02,-0.008061352811013027,-0.007973463044772682,,,,,,
2009-10-09,0.031459095949691096,0.032861806128202796,,,,,,
2009-10-16,0.007067593931294019,0.016464121998225834,,,,,,
2009-10-23,0.002954802438146842,0.0061077652272364,,,,,,
2009-10-30,-0.031072271917437114,-0.03450961293886802,,,,,,
2009-11-06,0.023086782383714637,0.026193518326619356,,,,,,
2009-11-13,0.023822263806156267,0.017401522889379652,,,,,,
2009-11-20,0.001347611519153966,0.001161037028201956,,,,,,
2009-11-27,-0.001243169953498363,-0.002097702524380605,,,,,,
2009-12-04,0.01677563970365327,0.01677563970365327,,,,,,
2009-12-11,-0.010110301234954693,-0.00867927844360778,,,,,,
2009-12-18,0.0015358791895494477,-0.0011670976876856011,,,,,,
2009-12-25,0.012684641691661952,0.008972778694784207,,,,,,
2010-01-01,-0.005538180825441778,-0.006194518507962192,,,,,,
2010-01-08,0.018014970861965775,0.024237119041245012,,,,,,
2010-01-15,-0.0058855129019963065,-0.012246847256632798,,,,,,
2010-01-22,-0.027600770976562092,-0.030869692005350648,,,,,,
2010-01-29,-0.01306746246314696,-0.016118124983155183,,,,,,
2010-02-05,-0.006930036072909275,-0.009244415626754663,,,,,,
2010-02-12,0.006409560764455521,0.006809820353515905,,,,,,
2010-02-19,0.022021525834090137,0.018272843915099098,,,,,,
2010-02-26,0.003655638829200512,0.0036625716390580446,,,,,,
2010-03-05,0.022258595787282353,0.021027119184525746,,,,,,
2010-03-12,0.006458853701577897,0.0029444418044963913,,,,,,
2010-03-19,0.003957258192903855,0.0023205761624113678,,,,,,
2010-03-26,0.00180313825804514,0.0021710374643491917,,,,,,
2010-04-02,0.008719442319557381,0.008930852205475025,,,,,,
2010-04-09,0.015163105381975595,0.015111036043343205,,,,,,
2010-04-16,-0.007692133391283641,-0.006929467940652599,,,,,,
2010-04-23,0.018204871558654825,0.012225741995284199,,,,,,
2010-04-30,-0.002736033831466885,-0.004958328954366739,,,,,,
2010-05-07,-0.037793259544087784,-0.029055161371046755,,,,,,
2010-05-14,0.02120402469787192,0.027118592466216253,,,,,,
2010-05-21,-0.028623793732173115,-0.03757497693481552,,,,,,
2010-05-28,0.012019885071552064,0.006481602435668904,,,,,,
2010-06-04,-0.012379037724490227,-0.009072383082667175,,,,,,
2010-06-11,0.02000568069136822,0.026492963074570237,,,,,,
2010-06-18,0.02012008889469226,0.020377727296608687,,,,,,
2010-06-25,-0.008770259830727833,-0.012124332746578627,,,,,,
2010-07-02,-0.02971684525071762,-0.03498786371973163,,,,,,
2010-07-09,0.024705625359420003,0.03824115469617384,,,,,,
2010-07-16,-0.0064800353043827745,-0.009663482655622238,,,,,,
2010-07-23,0.02585622663616597,0.03289649637329785,,,,,,
2010-07-30,0.0039149149685697455,0.006368516997633592,,,,,,
2010-08-06,0.012501254525599635,0.013309018524188108,,,,,,
2010-08-13,-0.015288889027208348,-0.0180139123154239,,,,,,
2010-08-20,0.005627084585045245,0.004020268542606233,,,,,,
2010-08-27,-0.002712010507944601,-0.003154314180594113,,,,,,
2010-09-03,0.021670362419680227,0.024495686240588635,,,,,,
2010-09-10,-0.000282285810137546,-0.00022135919258697734,,,,,,
2010-09-17,0.015487512985457235,0.016154984880813048,,,,,,
2010-09-24,0.012770879128350746,0.015342903829961367,,,,,,
2010-10-01,0.00697177964245428,0.010780192658702182,,,,,,
2010-10-08,0.014810930041527538,0.01558357827231567,,,,,,
2010-10-15,0.006892561699802588,0.003531099441302033,,,,,,
2010-10-22,-0.0008820771424200729,0.003631092093123485,,,,,,
2010-10-29,0.0028916048719793636,0.002406258767021162,,,,,,
2010-11-05,0.02705028570524938,0.02312348004198231,,,,,,
2010-11-12,-0.02763899084955116,-0.025670366909958272,,,,,,
2010-11-19,-0.005487919848239549,-0.008603978653566324,,,,,,
2010-11-26,-0.0045089657120166255,-0.0005043805223746712,,,,,,
2010-12-03,0.019143550739027827,0.013097045534933568,,,,,,
2010-12-10,-0.005321044266932579,-0.006319003254139606,,,,,,
2010-12-17,-0.0006864457548055726,-0.0009443171492122264,,,,,,
2010-12-24,0.007897493769980977,0.009220003969278936,,,,,,
2010-12-31,0.009926065104971134,0.008299035037468426,,,,,,
2011-01-07,-0.0016817497374920249,-0.0019033945105433074,,,,,,
2011-01-14,0.009009644901572291,0.006163963592235804,,,,,,
2011-01-21,-0.015326643408855032,-0.011669471365357845,,,,,,
2011-01-28,-0.0003896778012183106,-0.00511871856751861,,,,,,
2011-02-04,0.007810614961739991,0.006009374024921087,,,,,,
2011-02-11,0.004981912776456551,0.008462103683942096,,,,,,
2011-02-18,0.007552975165766402,0.008072707074232532,,,,,,
2011-02-25,-0.0010552911301441605,0.0023327301731245246,,,,,,
2011-03-04,0.0016084367002972574,0.008892655389091196,,,,,,
2011-03-11,-0.010868294621156979,-0.009656545918023911,,,,,,
2011-03-18,-0.006716751202991583,-0.004442391603923145,,,,,,
2011-03-25,0.016720137861354126,0.01044716071033331,,,,,,
2011-04-01,0.011898250304474396,0.008167786685046759,,,,,,
2011-04-08,0.0033813321337180166,-0.0025385640678415038,,,,,,
2011-04-15,0.00017197902930110565,0.007695238255238904,,,,,,
2011-04-22,0.012128320394949915,0.013622918232859226,,,,,,
2011-04-29,0.013475721504173782,0.0204926755451275,,,,,,
2011-05-06,-0.01611713245492297,-0.016659564364608855,,,,,,
2011-05-13,-0.0034214216773859434,-0.003330361758457697,,,,,,
2011-05-20,0.000925004669298361,-5.2543128005702746e-05,,,,,,
2011-05-27,0.006687823034971201,0.005356524726237311,,,,,,
2011-06-03,-0.00819462915576049,-0.009764824146188008,,,,,,
2011-06-10,-0.019944859600502702,-0.022115912360465784,,,,,,
2011-06-17,0.0005516465034978585,-0.0009827023406526426,,,,,,
2011-06-24,0.002633331011864561,0.002379630478440009,,,,,,
2011-07-01,0.023963237243014832,0.020250286460072934,,,,,,
2011-07-08,0.017017432538248525,0.014128602870085012,,,,,,
2011-07-15,-0.007558855668580448,-0.007236409687942783,,,,,,
2011-07-22,0.014045187187071562,0.012519254754679816,,,,,,
2011-07-29,-0.012966603498429612,-0.0011370078529709551,,,,,,
2011-08-05,-0.043728996662855533,-0.04394525315279521,,,,,,
2011-08-12,0.006478882595438754,0.006631607898817471,,,,,,
2011-08-19,-0.00823523350935513,-0.004969282388070176,,,,,,
2011-08-26,0.010947084832530263,0.012085710698780196,,,,,,
2011-09-02,0.01728241420730884,0.017794110365677962,,,,,,
2011-09-09,-0.008572151321207916,-0.008906739958056176,,,,,,
2011-09-16,0.0113403006754719,0.01290789944198866,,,,,,
2011-09-23,-0.053258328706353976,-0.053508328706353976,,,,,,
2011-09-30,-0.016545476132388978,-0.013285569238189994,,,,,,
2011-10-07,0.005715808774097652,0.004721071100602269,,,,,,
2011-10-14,0.040807629083446414,0.03897899715686598,,,,,,
2011-10-21,0.0022870673181538594,0.0027305826397645383,,,,,,
2011-10-28,0.038695441776512414,0.03269524532366985,,,,,,
2011-11-04,-0.007468456614958534,-0.0017427570165208363,,,,,,
2011-11-11,-0.0025983191050307827,-0.002341268269857221,,,,,,
2011-11-18,-0.029534349184478073,-0.022281046289092343,,,,,,
2011-11-25,-0.03642913780813087,-0.035330581436535335,,,,,,
2011-12-02,0.048791388255997346,0.0472233455331588,,,,,,
2011-12-09,-0.0006426499903998087,0.00022569711119249208,,,,,,
2011-12-16,-0.02169164774737052,-0.008921089207232656,,,,,,
2011-12-23,0.020518874294110662,0.01942665124005144,,,,,,
2011-12-30,-0.003931976206060731,-0.0008229096233756981,,,,,,
2012-01-06,0.011818209206606752,0.010063690792464337,,,,,,
2012-01-13,0.008651755573998518,0.008651755573998518,,,,,,
2012-01-20,0.011110114332089171,0.01344391004706093,,,,,,
2012-01-27,0.017388617230691145,0.017373776763683877,,,,,,
2012-02-03,0.009976152363639449,0.012258323546330226,,,,,,
2012-02-10,-0.003961570093081781,-0.004448754219546114,,,,,,
2012-02-17,0.006462535917130423,0.005165810799686946,,,,,,
2012-02-24,0.010085084516615203,0.00801675941842282,,,,,,
2012-03-02,-0.0023808591547436414,-0.002746969007250233,,,,,,
2012-03-09,-0.002348782238722539,-0.005026918469306314,,,,,,
2012-03-16,-0.004100714960361285,-0.008332699468079116,,,,,,
2012-03-23,0.0026971044178451084,0.0016574800764256195,,,,,,
2012-03-30,0.005344288649934748,0.0072406829954870505,,,,,,
2012-04-06,-0.004439216025353042,-0.006190021656341623,,,,,,
2012-04-13,0.003073022649722976,-0.003763223124336849,,,,,,
2012-04-20,0.0035019310368630445,0.00320927002787126,,,,,,
2012-04-27,0.011639249987530473,0.010980413655538545,,,,,,
2012-05-04,-0.007454305262585109,-0.01417733474669575,,,,,,
2012-05-11,-0.004027181435965641,-0.004152181435965641,,,,,,
2012-05-18,-0.02044592395165544,-0.017107804549265023,,,,,,
2012-05-25,0.006709637065284239,0.0077964866112765745,,,,,,
2012-06-01,0.0033839773390520866,-0.01933238394724042,,,,,,
2012-06-08,0.008495049040451987,0.020912303283224527,,,,,,
2012-06-15,0.007926434382845602,0.011573825961945648,,,,,,
2012-06-22,-0.005823485880110859,-0.006098893609315448,,,,,,
2012-06-29,0.013803182143248991,0.022378501449808002,,,,,,
2012-07-06,0.004786077338912953,0.00781850681559238,,,,,,
2012-07-13,0.0034293285846789217,0.0065656386512728095,,,,,,
2012-07-20,0.0036306809647510476,0.00721456674456138,,,,,,
2012-07-27,0.00534962229831276,0.008300414294756333,,,,,,
2012-08-03,0.0015635958657449257,0.004779791012651441,,,,,,
2012-08-10,-0.000777907867911887,0.003292124096171155,,,,,,
2012-08-17,-0.0024049902529425823,0.004107343343793994,,,,,,
2012-08-24,0.010233557159659972,0.0049732259135438234,,,,,,
2012-08-31,0.007487503599513466,0.006138043873547038,,,,,,
2012-09-07,0.0061199746332883265,0.009008206364683384,,,,,,
2012-09-14,0.0022075668712748134,-0.00038006783589412946,,,,,,
2012-09-21,0.0005713983148221844,0.0012278789894179236,,,,,,
2012-09-28,-0.002966924299351168,-0.0015177667013808807,,,,,,
2012-10-05,0.0009105550240153437,0.002470820904948292,,,,,,
2012-10-12,-0.004926122844773145,-0.003675669987696953,,,,,,
2012-10-19,-0.004923311878593496,-0.003357241323706381,,,,,,
2012-10-26,-0.00628831080995227,-0.009059994539720229,,,,,,
2012-11-02,-0.0005804140853844126,-0.0009757302118644442,,,,,,
2012-11-09,-0.002167697698980539,-0.0039172786453804675,,,,,,
2012-11-16,-0.007740301505381086,-0.010957076067161859,,,,,,
2012-11-23,0.014464871363169738,0.014531793603530418,,,,,,
2012-11-30,0.0027046895563643306,0.002057820108547935,,,,,,
2012-12-07,-0.0014046239533522793,0.0009958027521580403,,,,,,
2012-12-14,-0.004277524211884684,-0.005074592731544288,,,,,,
2012-12-21,-0.001238905041367827,0.004384617827340655,,,,,,
2012-12-28,-0.002808653633174914,-0.003962622867833391,,,,,,
2013-01-04,0.0049304070589982416,0.010981137033778291,,,,,,
2013-01-11,0.006303054706432373,0.006328963794217744,,,,,,
2013-01-18,0.0028509672638244794,0.004810533074807815,,,,,,
2013-01-25,-0.004362114693809415,-0.0008128080682441905,,,,,,
2013-02-01,-0.002974323036821668,-0.0024141272285434496,,,,,,
2013-02-08,0.004374483045148413,0.0011699780003191966,,,,,,
2013-02-15,-0.006098243666677731,-0.005649204677571493,,,,,,
2013-02-22,-0.0007398113902799669,-0.0010151979983167307,,,,,,
2013-03-01,0.006204772472913541,0.003103086307513776,,,,,,
2013-03-08,-0.005929967435424899,0.003500169824429183,,,,,,
2013-03-15,0.006107745704502905,0.0058849136513018045,,,,,,
2013-03-22,0.004855446431225806,0.0012556179895824727,,,,,,
2013-03-29,0.0019364410787857103,0.0025953660317388065,,,,,,
2013-04-05,0.007430719169996303,0.0027630075988352766,,,,,,
2013-04-12,-0.005346023895224946,0.00515837657069184,,,,,,
2013-04-19,-0.01236015395160142,-0.01642742936861444,,,,,,
2013-04-26,0.013190170314114038,0.015769496082776082,,,,,,
2013-05-03,0.0014129089925144678,0.012130816414070048,,,,,,
2013-05-10,-0.007119339589504885,-0.0017050940458197316,,,,,,
2013-05-17,-0.000963754729068289,0.0026385034109098647,,,,,,
2013-05-24,-0.005446609791801559,-0.012173016764438153,,,,,,
2013-05-31,-0.014028188775841558,-0.013331577311593519,,,,,,
2013-06-07,0.0008859236915752002,0.0016393249419199977,,,,,,
2013-06-14,0.0010287660572315732,-0.0024884613647488366,,,,,,
2013-06-21,-0.033142252989062274,-0.030648652932155074,,,,,,
2013-06-28,0.005489972454043288,0.007164245788578417,,,,,,
2013-07-05,-0.005501258669543884,0.0031896891764960026,,,,,,
2013-07-12,0.020236601384821914,0.02428558762381834,,,,,,
2013-07-19,0.010146320747882704,0.008992221933498249,,,,,,
2013-07-26,-0.007785391025789881,-0.003999038321872999,,,,,,
2013-08-02,-0.0048231366992848934,0.004044280400428899,,,,,,
2013-08-09,-0.00027472682669733893,-0.003178226045292008,,,,,,
2013-08-16,-0.009937076227949277,-0.013270797578169399,,,,,,
2013-08-23,0.007549329103729473,0.007927594959099577,,,,,,
2013-08-30,0.0003535935713702186,-0.007836137545145611,,,,,,
2013-09-06,-0.006192189533744422,0.0015256429166731126,,,,,,
2013-09-13,-0.002402395378752409,0.00232189991501548,,,,,,
2013-09-20,0.00911261486419865,0.013669361001263836,,,,,,
2013-09-27,0.0025079569896587018,0.002481330259145883,,,,,,
2013-10-04,-0.0036591982456808773,-0.002201486000424846,,,,,,
2013-10-11,0.0024600090517243505,0.003827433535117262,,,,,,
2013-10-18,0.014801335145934876,0.02078102305698785,,,,,,
2013-10-25,0.0029576946558431006,0.006804701073183872,,,,,,
2013-11-01,-0.010033793919637195,-0.01025778421524823,,,,,,
2013-11-08,-0.007830194716271489,-0.006282065088769264,,,,,,
2013-11-15,0.008159217751275089,0.010574009620042605,,,,,,
2013-11-22,0.0007719267441536319,0.00152189873765975,,,,,,
2013-11-29,0.0016996404860870119,0.005199397868843885,,,,,,
2013-12-06,-0.0030891989563362017,-0.004191854587412783,,,,,,
2013-12-13,-0.0037225559530904835,-0.009636465296727079,,,,,,
2013-12-20,0.008695713986663882,0.014556507024826113,,,,,,
2013-12-27,-0.0019080070040633245,0.004182950938126531,,,,,,
2014-01-03,-0.004523923228345602,-0.004976644412006796,,,,,,
2014-01-10,0.00986278790690522,0.007364413632059403,,,,,,
2014-01-17,0.0031562417972420416,0.003187639864911466,,,,,,
2014-01-24,-0.0018686158851934803,-0.00922509651044266,,,,,,
2014-01-31,0.0024190720454308028,-0.0019658903509882425,,,,,,
2014-02-07,0.004401853607891215,0.002852678021173462,,,,,,
2014-02-14,0.011283918227929367,0.013142360018425218,,,,,,
2014-02-21,0.0009538564742063204,0.003179257018546145,,,,,,
2014-02-28,0.008801250250272296,0.010142851263015852,,,,,,
2014-03-07,-0.0025784897393709436,-0.0037947374122567477,,,,,,
2014-03-14,-0.0003260905025028991,-0.005520881906354117,,,,,,
2014-03-21,0.0014387560807475664,-0.00037875696229664325,,,,,,
2014-03-28,-0.0009476050003735558,-0.0009239155208305694,,,,,,
2014-04-04,0.0008113683114967881,0.0008711061765839057,,,,,,
2014-04-11,-0.0034293859573580544,-0.011230986406571513,,,,,,
2014-04-18,0.00881855407225749,0.010418592782352685,,,,,,
2014-04-25,0.0037841400305260427,0.0026104617828366155,,,,,,
2014-05-02,0.00820752919059445,0.006570084374074218,,,,,,
2014-05-09,-0.0023010709028261603,-0.0048173667528732915,,,,,,
2014-05-16,0.004581026827274972,0.007411044192536777,,,,,,
2014-05-23,0.004729895904440417,0.004836543702514926,,,,,,
2014-05-30,0.008809194422536727,0.008915495337385513,,,,,,
2014-06-06,-0.0005462709944340507,0.002671780194803576,,,,,,
2014-06-13,-0.0009229012076431145,-0.0019548132019942153,,,,,,
2014-06-20,0.003809706979148167,0.0049560756233440004,,,,,,
2014-06-27,0.005993227658698097,0.0013198185602745736,,,,,,
2014-07-04,-0.001174145368282215,0.0011882625157700307,,,,,,
2014-07-11,0.005181687737861325,-0.004385128344389744,,,,,,
2014-07-18,0.0033414026980957655,0.00342719331488637,,,,,,
2014-07-25,0.0035452191314915217,0.0036840085815841436,,,,,,
2014-08-01,-0.012667829256097624,-0.01698164082294318,,,,,,
2014-08-08,0.005385383995590354,0.003972338515399726,,,,,,
2014-08-15,0.01218269219590225,0.012155967671912514,,,,,,
2014-08-22,0.006129603827727163,0.0027896747617073975,,,,,,
2014-08-29,0.007566077475772846,0.005682610333285699,,,,,,
2014-09-05,-0.007834739254354609,-0.0030939065029314296,,,,,,
2014-09-12,-0.01064800483795699,-0.013415206746051683,,,,,,
2014-09-19,0.006846183223939109,0.0034582713652096374,,,,,,
2014-09-26,-0.004385849530634398,-0.008406740681457867,,,,,,
2014-10-03,0.005316766058303129,0.0025922802242910126,,,,,,
2014-10-10,-0.007926034730918192,-0.014847504123891629,,,,,,
2014-10-17,-0.0016267425304340847,0.0017211010459679417,,,,,,
2014-10-24,0.01542495697932319,0.022769804311327847,,,,,,
2014-10-31,0.0064314037094138484,0.0038945939275543606,,,,,,
2014-11-07,0.0038733734560745885,-0.00028815356604269305,,,,,,
2014-11-14,0.00044353904999812257,0.0013047712277436555,,,,,,
2014-11-21,0.004973164476635555,0.004990117372167648,,,,,,
2014-11-28,0.009331301300432466,0.006416754364358448,,,,,,
2014-12-05,-0.005706597499702751,-0.003781281970242427,,,,,,
2014-12-12,-0.0049396084981549885,-0.018343392531051987,,,,,,
2014-12-19,0.008848480375127301,0.014468492155070551,,,,,,
2014-12-26,-3.260081311851721e-05,0.0045298729190782604,,,,,,
2015-01-02,0.001217837720796811,-0.007847581040059276,,,,,,
2015-01-09,0.00849402382132312,-0.000395451357099277,,,,,,
2015-01-16,-5.943339667972749e-05,0.0026192177056617665,,,,,,
2015-01-23,0.014110658679460151,0.01066258092024542,,,,,,
2015-01-30,-0.0014731968498346271,-0.005938641204084052,,,,,,
2015-02-06,-0.0041080083490185335,0.006359280160940574,,,,,,
2015-02-13,0.0045551310713050274,0.008858753326875968,,,,,,
2015-02-20,0.000985610881511019,0.004625801628256327,,,,,,
2015-02-27,0.007510455788662486,0.001475574770046189,,,,,,
2015-03-06,-0.021855826234135435,-0.023041677583479102,,,,,,
2015-03-13,-0.00019576895746198705,0.00022993014621624413,,,,,,
2015-03-20,0.02310329755654437,0.025966230606319397,,,,,,
2015-03-27,-0.009258445150142375,-0.011933013965755374,,,,,,
2015-04-03,0.004196482977212964,0.002898390293085833,,,,,,
2015-04-10,0.005638734885143521,0.007664841905198682,,,,,,
2015-04-17,7.596454779072162e-05,-0.003404650187389442,,,,,,
2015-04-24,0.003986039760276187,0.006701681637587178,,,,,,
2015-05-01,-0.01856662420984853,-0.01276292205763115,,,,,,
2015-05-08,-0.00044447504758613897,0.000364459785900551,,,,,,
2015-05-15,0.0010810745754572424,0.003147329640830623,,,,,,
2015-05-22,-0.0024693618554010987,-0.002534517037777494,,,,,,
2015-05-29,-0.0038113063528965236,0.0004141973803331202,,,,,,
2015-06-05,-0.013358498152953719,-0.014532007523100595,,,,,,
2015-06-12,0.0015523319023160258,0.0012619580120224033,,,,,,
2015-06-19,0.008592705544359546,0.007561373394886257,,,,,,
2015-06-26,-0.005105802862896737,-0.008397508669457762,,,,,,
2015-07-03,-0.010016042720005797,-0.007780361339526769,,,,,,
2015-07-10,0.00039124916904930345,-0.001424821360669344,,,,,,
2015-07-17,0.019973102071455317,0.015515163178532704,,,,,,
2015-07-24,-0.009663387473335314,-0.017245693481895617,,,,,,
2015-07-31,0.008667501495333997,0.007718936069840292,,,,,,
2015-08-07,-0.009688733275720583,-0.006415677668477803,,,,,,
2015-08-14,-0.002092805890253604,0.001708641080392315,,,,,,
2015-08-21,-0.03672825278766317,-0.033331086905025654,,,,,,
2015-08-28,0.002240790188334615,0.00869882369434422,,,,,,
2015-09-04,-0.019220250509911076,-0.019929919273140008,,,,,,
2015-09-11,0.011484229258575007,0.01739485882572088,,,,,,
2015-09-18,-0.002608621438656797,-0.0014600429617961938,,,,,,
2015-09-25,-0.01991323954829679,-0.016670223679977624,,,,,,
2015-10-02,0.00778360431591494,0.0052051209505856325,,,,,,
2015-10-09,0.022067283133760125,0.024935860825193668,,,,,,
2015-10-16,0.006962053063779306,0.007853509488951945,,,,,,
2015-10-23,0.015428316542351146,0.011539211206549304,,,,,,
2015-10-30,-0.0031725419543381485,-0.003527146575878288,,,,,,
2015-11-06,0.0002471049358561508,0.0041756402516558416,,,,,,
2015-11-13,-0.023688041894342763,-0.02151794075107207,,,,,,
2015-11-20,0.020738428084426653,0.01626071520985517,,,,,,
2015-11-27,0.0010161646678645783,-0.0014812137554152905,,,,,,
2015-12-04,0.0001433691331583499,-0.001548974117961744,,,,,,
2015-12-11,-0.016368549879243906,-0.02489106162174545,,,,,,
2015-12-18,-0.005051692378407597,-0.0023883481156416423,,,,,,
2015-12-25,0.016522114693713185,0.01650252582279744,,,,,,
2016-01-01,-0.006312182458261872,-0.006920030074423292,,,,,,
2016-01-08,-0.03949952184127839,-0.03801263974555255,,,,,,
2016-01-15,-0.016436318043443237,-0.014590491329017215,,,,,,
2016-01-22,0.01339891300236664,0.012004613973554455,,,,,,
2016-01-29,0.009341842391933156,0.011428770309229012,,,,,,
2016-02-05,-0.02539030446631397,-0.019901739301611612,,,,,,
2016-02-12,-0.00233948920052369,-0.0028059752713028956,,,,,,
2016-02-19,0.01370590004058015,0.01894870829781502,,,,,,
2016-02-26,0.009776593972361098,0.008254903954355632,,,,,,
2016-03-04,0.018576298981273644,0.021828448550359435,,,,,,
2016-03-11,0.0037663543395312794,0.0036834605448586716,,,,,,
2016-03-18,0.008597921259910985,0.008597921259910985,,,,,,
2016-03-25,-0.008211751154357733,-0.008211751154357733,,,,,,
2016-04-01,0.013055170157411037,0.013055170157411037,,,,,,
2016-04-08,-1.90682986963886e-05,-1.90682986963886e-05,,,,,,
2016-04-15,0.006415084538397868,0.005248956961883643,,,,,,
2016-04-22,-0.0013848306037963268,-0.003923386982505866,,,,,,
2016-04-29,0.003032618504880355,-0.010199003915316194,,,,,,
2016-05-06,-0.0008400089166196016,-0.0012570193722619644,,,,,,
2016-05-13,-0.0027109569634458258,-0.0030910993158754637,,,,,,
2016-05-20,-0.0035255768202994593,0.000578906350403043,,,,,,
2016-05-27,0.005065256660488521,0.005053644684785907,,,,,,
2016-06-03,0.00928361090264091,0.007044497009890231,,,,,,
2016-06-10,0.004396806942805282,-0.0027982368646117905,,,,,,
2016-06-17,-0.0035678842610790988,-0.003969076632094776,,,,,,
2016-06-24,-0.0026264042155070104,-0.005736723672855298,,,,,,
